t,v
277,3947.9198298829065
278,5484.8429657251345
279,2934.0700145733654
280,4780.64669151021
281,2397.060836386239
282,482.5636228829444
283,1795.8684904155564
284,5230.502317000981
285,708.6288409434749
286,4031.6914644509347
287,3285.207100154869
288,4147.216089714424
289,994.0033823870109
290,9086.575543967805
291,4740.046511372964
292,8408.483326276715
293,9762.29457649057
294,3436.5159365776776
295,4790.865191519861
296,6995.952911506185
297,4265.353235440282
298,3019.0311621935593
299,7347.509912186152
300,8943.997782145745
301,9196.888444316102
302,6267.420468068673
303,3755.7134632854527
304,9745.60521479694
305,6388.785175004733
306,658.3467727730097
307,846.6956912011115
308,7498.69571783086
309,611.5615654596606
310,78.51005331251825
311,3938.0795178170947
312,5190.037287013292
313,4485.442855965545
314,4886.1880442715255
315,5848.887019932744
316,6793.025673721249
317,4230.380735074225
318,3683.3145633442587
319,9884.590580992895
320,2609.1653544625624
321,7771.001545085095
322,4312.210246320442
323,3585.2038200953893
324,638.5794894382868
325,8635.789443020423
326,7020.0414976193715
327,9030.10707540927
328,4516.1179268686765
329,6769.209668166035
330,1189.1028655385571
331,3979.536016023134
332,2072.3197341708287
333,421.01427890661955
334,9479.613512563199
335,2158.9436846535714
336,1463.544898080057
337,1979.7004355794222
338,3780.319643142975
339,5463.912623151137
340,1513.3436847289106
341,9886.898889857564
342,9829.892105452822
343,1484.0201708602985
344,4059.0688316794885
345,6799.294831100023
346,8776.565829010951
347,4954.059249111888
348,9170.466727598152
349,3224.603148813061
350,4984.4089149075035
351,4986.465918650089
352,6700.681513152942
353,2019.913087994536
354,6097.7061041678035
355,2187.7309687215575
356,3402.20315051032
357,9625.664632546817
358,8990.080380310075
359,8181.183809177941
360,354.68261876012264
361,1483.6688246192975
362,2568.819120719038
363,7841.665681891542
364,8423.333270773672
365,5829.4818024622155
366,7181.316517768294
367,8070.553799750758
368,663.5913103778523
369,846.4313683307012
370,8688.953140043785
371,394.15829378028786
372,2250.9065367649605
373,406.3202664590093
374,152.85139969726802
375,8439.546856924078
376,3305.9436725008027
377,1606.900602627206
378,1488.1949028890951
379,6560.8366177033695
380,9685.98271692707
381,5049.996926056783
382,9010.90476884005
383,5024.2859895242755
384,5738.724774915492
385,6785.713567893591
386,8051.09989032137
387,7578.463822613826
388,9905.325627055623
389,7469.653891501328
390,9057.807233528663
391,2061.048320655833
392,5354.16304328581
393,5986.142636674691
394,8256.966171603539
395,4822.1356306591615
396,7910.4021170909555
397,3885.688901501142
398,5863.884555814496
399,8513.166074810679
400,7980.594711041583
401,6569.845518861342
402,2.4069652516689466
403,1819.6892218621108
404,5068.577868511277
405,2544.593984833793
406,656.2084327273077
407,8598.834221214616
408,9429.470213131632
409,3028.0487814903368
410,4080.731673848608
411,8100.375338172869
412,622.5875887122312
413,6409.848625624502
414,1273.2081293278707
415,2870.883399952252
416,8299.40686628406
417,555.270458896614
418,359.3383343018897
419,4178.660447962945
420,4918.30959096264
421,8633.251831082009
422,7171.887463451895
423,6735.438085995346
424,1513.7377239978678
425,9867.059242186831
426,4111.401962874813
427,6117.708643248599
428,3866.8300553323575
429,470.3291581184044
430,4708.892090480652
431,1513.6775389483626
432,324.6546237394399
433,6174.004236810055
434,6299.662912183356
435,1052.928246563649
436,5491.437662317772
437,3466.679766399683
438,3834.140731648874
439,7764.198986996783
440,4903.196775242456
441,8812.766154122413
442,6101.197429062234
443,4671.8841503807025
444,6323.126400553846
445,3378.6537982875243
446,1243.2379252825242
447,6825.2961869252385
448,6220.37442746657
449,7885.664913738635
450,1271.091249471088
451,9117.833181295222
452,7993.41211421814
453,9168.874080910093
454,8725.347217734668
455,6810.064463570569
456,8102.508494373589
457,5190.073092314018
458,7854.891493606651
459,1891.2746785718505
460,7821.141063572942
461,4445.796040563407
462,7566.162212973651
463,4554.702368121878
464,7895.587282777832
465,753.3958521856022
466,446.4090542441246
467,9342.895823715677
468,4861.651007487351
469,9010.713996489047
470,9447.832518820702
471,6665.111524556335
472,5717.968260934746
473,2159.7938410680918
474,934.7621929900818
475,8193.942150822731
476,8887.720676319877
477,7793.957106948857
478,6985.02432731625
479,4201.111160748208
480,3053.115900269564
481,1134.4489563770899
482,4259.70248072163
483,5660.129742477574
484,9228.805831375126
485,9357.54769330953
486,4156.411965409131
487,992.109880980957
488,7738.187324714434
489,7342.793416571159
490,307.00845951906143
491,4467.185991338365
492,6864.181042985581
493,301.34234552269936
494,9192.823534016137
495,9622.424865104193
496,7225.4277208884
497,785.385396518038
498,703.2946587635569
499,3592.533148212369
500,293.77507756986444
501,3478.777272843395
502,99.64241312966027
503,9743.235128409679
504,8190.066990688627
505,705.1761147818736
506,8934.350918478603
507,2079.7804000401566
508,2047.9079826935
509,6737.5914552883405
510,9382.62268162548
511,1231.881212292374
512,71.84567252270458
513,3691.301471700257
514,246.50014436155777
515,6048.482375805311
516,8591.756086192088
517,1869.917024228578
518,1123.9103583018407
519,3444.4960733861085
520,9591.715206073139
521,1301.576944286841
522,9665.192604669937
523,3622.3986994484926
524,4733.704027601116
525,2926.3198596497355
526,9371.268442154698
527,9581.478949874976
528,6359.157065077435
529,1840.4555017515556
530,9929.51788610287
531,1025.8043954691198
532,5808.493815940804
533,1564.0306008300875
534,8976.753141502057
535,9456.783914956151
536,8043.9029800010785
537,3158.9141866812442
538,2428.386899579852
539,7548.584132190378
540,2910.59519145354
541,4197.853778540753
542,462.5567690264132
543,1322.3381043380655
544,205.49620641776679
545,779.211200935358
546,732.1114936486084
547,4202.317021741468
548,5507.7717763743785
549,7408.78819870922
550,1422.8347384241602
551,4221.8874616941885
552,6369.660374117204
553,845.5569481893255
554,4448.111551462039
555,3692.560392397978
556,9489.319289416619
557,578.5711390101723
558,4086.2622118314807
559,4172.25479796205
560,7281.80504599678
561,3206.710028745039
562,2039.9027594623399
563,2933.116551663051
564,4708.875424493587
565,9502.683295716211
566,7965.170227633063
567,2769.7024577974325
568,5581.815883930463
569,6882.003035685332
570,7956.571556821323
571,4461.643839498476
572,3987.76905129706
573,7676.407428212785
574,4317.16495564112
575,2479.5766889700512
576,4534.470315306477
577,9371.04646290456
578,1425.6748821860133
579,4624.353545272121
580,6373.035243637814
581,4832.8798826810025
582,2036.3990437036994
583,18.431606156659175
584,6989.91711803439
585,6187.355180234525
586,77.76649435864202
587,2985.601210181208
588,7686.342595428415
589,6289.203785446209
590,5452.081159439722
591,1562.211098090489
592,7062.940429996885
593,4714.349217158037
594,6781.787462359636
595,7600.898367234921
596,2323.6272144124514
597,7619.950130977117
598,2800.8838468838926
599,9840.151371182455
600,1208.3161078451865
601,8837.180187440565
602,405.47125043371324
603,2565.75818348144
604,5261.019087624684
605,5816.161834445947
606,3962.3498502809216
607,1020.3172822707107
608,2526.0808582471327
609,2833.9650386048866
610,7552.228545587315
611,9087.74325222007
612,5954.099154864194
613,354.5096569102746
614,7922.3647164171025
615,3056.0393283991993
616,3398.9040641624347
617,5301.854376454147
618,2490.4704757555505
619,9199.780878573696
620,1635.547583408129
621,4148.304005037327
622,2896.919495072058
623,5198.341022016147
624,5739.818030823765
625,6271.396891048426
626,5313.758038379728
627,4108.045023355995
628,6345.94012376466
629,4034.128765868176
630,7785.502590540477
631,7881.774252549902
632,2922.541681108222
633,3718.0432355577454
634,6288.109059468861
635,1570.6996711565712
636,6970.319309869248
637,3814.2775298071306
638,5910.62474757007
639,1395.330992312218
640,6682.583860975598
641,3540.578606136997
642,4726.655762072315
643,4151.074008495357
644,4767.152479950946
645,6946.956329164442
646,3182.4017683207794
647,6520.5448089854835
648,602.2210749970192
649,3001.851524622099
650,7452.0969015004575
651,524.0587806206365
652,6211.421952822352
653,255.46799267838537
654,4715.288683099005
655,8885.450437134765
656,101.10093997603875
657,5268.280206539229
658,664.5682965886301
659,8671.097761494882
660,6862.965222396647
661,7419.538566814291
662,6690.07579945888
663,64.23453698145676
664,411.77862257898545
665,6208.768040220466
666,9996.851255769114
667,8731.47239091793
668,6996.858067253709
669,7270.999543422898
670,2266.870226016624
671,7516.13934135812
672,2879.2410486343756
673,1054.6026702239296
674,4608.948954667579
675,3301.957725296181
676,1682.55398651179
677,4217.098925114046
678,8972.009769638755
679,4352.702732981688
680,4472.918952497248
681,7088.27757444238
682,5241.618701522923
683,1292.2303534199352
684,9103.923975439699
685,4441.243361619651
686,7893.377392253591
687,3888.751300222442
688,8068.460188206919
689,3895.364160074527
690,2201.595216660458
691,1961.9466691666864
692,9400.346443375103
693,5865.3025858102
694,497.9326505826487
695,3883.4759617804916
696,2340.29260524927
697,846.5706460929933
698,1867.5586852140846
699,569.9047999950346
700,6380.736282281026
701,1733.7386483746886
702,6107.7987624352545
703,6125.067478912297
704,7049.237107399367
705,5121.186506114313
706,2844.239903347983
707,8774.574539285279
708,3530.7108172351363
709,4582.943249787391
710,6318.794317305464
711,5161.242981674495
712,9564.683485665337
713,9547.176774381222
714,9297.598506094264
715,9340.76349665258
716,5809.601355686959
717,4902.02063730003
718,7041.168173823688
719,2154.19592985468
720,2658.7203921552828
721,438.0725363309168
722,1628.5754255803097
723,38.745499388105344
724,6546.275765234981
725,1404.0698903568193
726,7866.793455760521
727,6805.03995881725
728,9706.757933544957
729,3965.144869518913
730,9213.919134510528
731,4537.0417231953315
732,3395.0373983620707
733,1023.3886991705376
734,8828.321850718597
735,7947.901585625868
736,3229.2897653506056
737,4557.4438492562895
738,3251.4346581324826
739,288.29116538094723
740,443.5252539911694
741,3687.041258820589
742,2095.9132812878365
743,5245.146032105923
744,1877.850356496189
745,2016.2158646640971
746,6726.678813176303
747,7356.026567617158
748,3122.3209587410493
749,8599.943994333726
750,2546.391746557106
751,3439.4037628155716
752,7124.80390369609
753,445.0290132920964
754,9341.83460116191
755,723.3773178762538
756,4609.310589380602
757,7246.048259600892
758,474.68534984798083
759,8090.026856371774
760,9788.933433114138
761,4605.11672795628
762,1181.2363628756805
763,814.7699565547995
764,987.3043616313525
765,7654.413741364753
766,4140.128484685186
767,9192.341581990311
768,4406.397760864846
769,771.4331014460806
770,4269.3558751800065
771,7548.278934255564
772,8293.38426846795
773,393.5168652919185
774,1803.893912563338
775,4900.13452023644
776,1280.8547795160862
777,8710.926419421732
778,9344.608884461488
779,3195.969983538176
780,4348.4368255202
781,5570.540644200566
782,2855.057910835891
783,5410.756974595614
784,2011.850454737838
785,2966.4125127691286
786,4417.836331876774
787,6046.6990219114305
788,5361.650260862431
789,2609.8797673393947
790,2317.8787541805523
791,1187.3023670071104
792,7834.9363589217255
793,989.0076646638046
794,7328.850061793606
795,2487.736956630997
796,2845.5698400578253
797,7360.834330107994
798,6596.207917216363
799,7419.2155551555825
800,5152.830587943614
801,8590.958196652708
802,1217.938913754716
803,6451.969614065052
804,1182.4431248865596
805,7372.833681454282
806,3589.0466145845267
807,6748.821043711099
808,7034.839134412817
809,6606.084576410583
810,2215.5798032782645
811,8317.998863873538
812,2401.3608742346746
813,5181.532972121122
814,6746.457541533513
815,2336.031747847566
816,6285.117229839389
817,2868.310479973286
818,1713.823760843869
819,8097.48828526577
820,5531.227700773605
821,3278.8470660885605
822,5854.309472055399
823,252.86397427288333
824,1298.2285676032723
825,3955.808516982431
826,9757.565794644122
827,5104.745178761232
828,764.5620506689521
829,7650.406152494566
830,7814.438709253152
831,7748.021743948562
832,5694.980380479538
833,6956.987378694626
834,2134.5793631163133
835,7325.605908939883
836,8161.739873415944
837,7599.665402219192
838,3534.62402585887
839,5910.280505757086
840,6289.893574898388
841,9008.098536570838
842,1080.138952733335
843,8339.337708504085
844,5264.355584690392
845,3586.141205519373
846,4556.029014937524
847,126.35498930738787
848,2200.7359233142765
849,6527.63420068005
850,6608.49279754449
851,4946.9894028631315
852,9533.258805973195
853,4809.1508854947115
854,3139.436595456605
855,8477.808391956414
856,2591.58299397262
857,6043.059930343495
858,7034.188523223
859,8216.962986917842
860,7853.687501827489
861,3840.923305137113
862,591.8030596273693
863,382.8786548344276
864,7264.603879084594
865,9616.913814068508
866,3431.6537427129388
867,4411.950980755141
868,7257.980157417766
869,6578.312458538799
870,2601.0658848413605
871,6715.848457987025
872,3049.024195743838
873,3563.579065620385
874,5395.133052630944
875,7323.138239267305
876,1512.1621156796484
877,219.87210892938757
878,6278.299544850219
879,245.64677785836264
880,449.6324071616853
881,2257.7557672213356
882,6538.768733044555
883,665.4509768602878
884,624.0576762652772
885,9720.932443736168
886,4226.528937805499
887,8924.289339928591
888,2165.24283952764
889,4352.131794546169
890,3580.3513461315506
891,1769.3553603496914
892,3288.1318575191663
893,9867.958186960466
894,7473.090097951195
895,3826.682791831585
896,4092.8443439993157
897,2637.4090115506633
898,5313.366785988251
899,7356.369121419466
900,6866.466157506011
901,4626.498353413195
902,419.39046716157003
903,9215.078064992686
904,4089.338030960661
905,3902.9886701193163
906,31.101144891549914
907,1382.2721408191308
908,8688.534175006787
909,5139.34596181303
910,7324.348442226767
911,1481.6788643335854
912,3300.5100665524947
913,8401.365565378639
914,8206.585211774247
915,2467.942680862406
916,219.75308333072263
917,8064.669735456029
918,1688.4400503942165
919,7876.813921208954
920,6836.592298851071
921,1683.1476031089421
922,784.8864366991271
923,9276.49429922289
924,5978.783972833935
925,6205.10173056511
926,4575.118028380537
927,1500.7097732228858
928,6019.699129465877
929,2524.728800375037
930,8058.9465601754155
931,7327.189548054161
932,272.67185045511735
933,9324.230096450348
934,363.16048326678117
935,896.1931883070739
936,2927.3456090424534
937,1508.090604701401
938,2361.450829166024
939,3558.094886115547
940,7354.997154547138
941,4047.1136076484436
942,2698.397547254259
943,4923.131536276695
944,3925.932497887605
945,3107.6419748620697
946,9005.41657866744
947,5504.484509596044
948,9773.275109747672
949,7729.124093934382
950,5704.992976195769
951,2624.4658927686405
952,6868.436562888387
953,4559.177189697717
954,7213.877150417534
955,4037.7880891106156
956,4960.050363179475
957,206.83767445755618
958,7399.58502320053
959,342.7354435563068
960,6807.253858476396
961,5820.036955379622
962,7759.176114881267
963,2897.7759923741564
964,6861.1081512332985
965,2070.9797563103816
966,5292.720013578311
967,3402.8037925118015
968,9784.545513570129
969,9718.665573793185
970,2089.6973547336006
971,5660.382358858294
972,3294.426858782725
973,9685.38187020281
974,9245.259481865658
975,5861.458530564896
976,7200.844551084937
977,6813.247567090695
978,3533.55632443361
979,9163.6156937516
980,8994.53536816357
981,3306.5846447807935
982,7473.949106043586
983,90.92126674448586
984,8163.591105584419
985,5648.693453979996
986,9523.067127509503
987,3631.930745481745
988,6257.130749033707
989,3230.024315033787
990,7827.853814039997
991,6007.029967830003
992,9874.710229786893
993,10.127930964535237
994,1407.5874215813544
995,436.01382090813433
996,1258.4784881283451
997,9293.852970698306
998,9486.082995058949
999,4804.125346981437
1000,9466.893945947962
1001,8183.8761018839905
1002,7786.177341461099
1003,7472.81950803196
1004,1876.5458516959889
1005,5488.772611027804
1006,4238.792306088448
1007,9497.88047597888
1008,1738.3353806681646
1009,1698.5884355967462
1010,6588.617536380149
1011,1574.0178957348282
1012,1100.5367295186074
1013,5039.231973300066
1014,7966.60971220008
1015,6050.456716470326
1016,7547.539728480395
1017,2657.585316255522
1018,2849.6283302929337
1019,4287.036417315246
1020,9908.47884265713
1021,7179.182565245089
1022,9462.539572878983
1023,5378.70455736408
1024,5545.598515713968
1025,9900.90335475384
1026,1899.8827565888078
1027,7825.904371715813
1028,7915.138240285756
1029,8447.416276181308
1030,7500.527092169326
1031,1553.3301818854707
1032,6611.27632121674
1033,9237.031845862264
1034,5632.851524959844
1035,3609.415103802872
1036,9495.201486078588
1037,5615.986504586717
1038,4116.3639453549185
1039,6141.334980612769
1040,8041.250166314531
1041,2283.020906136505
1042,156.92043022978442
1043,5290.9489707314215
1044,9413.574200758085
1045,6802.579626031921
1046,6309.080001300064
1047,6278.151474899732
1048,4969.897122617175
1049,7309.192697350546
1050,2491.944400337247
1051,8917.54263952968
1052,2744.726552452267
1053,9449.450132107339
1054,9264.967100320902
1055,779.2452404752792
1056,4481.7970124433605
1057,7440.362849370825
1058,4496.540715080703
1059,5088.9902483641545
1060,8068.239376717178
1061,7049.921609492721
1062,9580.04222722943
1063,1644.8599428307875
1064,9235.592861863212
1065,9279.862525071727
1066,6347.489386405218
1067,9403.908272970673
1068,2526.8558738542024
1069,8817.872834036474
1070,7734.792929601903
1071,6096.889997106941
1072,906.2924464806255
1073,301.3435373096218
1074,109.6949549411852
1075,2505.580574481764
1076,7623.5240994318165
1077,3866.250323922331
1078,7754.4672515521315
1079,6256.424909314248
1080,3892.6189912184427
1081,8801.466287862422
1082,384.1723935819574
1083,4653.12990207844
1084,8298.523393928157
1085,1268.1348297309337
1086,7104.8756151161915
1087,3281.1584191028164
1088,243.0127857694553
1089,4737.249308893109
1090,5216.92738945335
1091,415.8625067384558
1092,5659.193535517807
1093,3474.3383795783943
1094,44.93207256296983
1095,1907.7338067656535
1096,1108.106722786749
1097,5406.219547324049
1098,431.20163042338453
1099,9281.325700980793
1100,8450.619723983726
1101,9452.97643731456
1102,3148.0103278643346
1103,9052.673885618942
1104,9843.12422520035
1105,7647.314342526465
1106,2750.826135755835
1107,6708.893041471536
1108,5956.631537339799
1109,4042.033021644433
1110,3060.978540144266
1111,598.4819056773027
1112,1253.8247475645915
1113,1339.5615600511967
1114,4808.928646543102
1115,6418.933847268949
1116,7640.684524444808
1117,467.1375997222182
1118,8237.598726124177
1119,434.71223290958426
1120,5549.468300580123
1121,7441.478498080108
1122,6312.21371794228
1123,9496.78675683002
1124,3446.983531128357
1125,5858.833552375392
1126,827.9906273431636
1127,5597.965879322987
1128,8132.988010762888
1129,2016.0451382548072
1130,2609.6450036718065
1131,7004.056402196938
1132,2538.8196693606324
1133,2592.4547402140497
1134,9355.152879393016
1135,9985.430308431145
1136,1551.9843069219808
1137,9001.623872580003
1138,5527.26485973739
1139,386.01142410517485
1140,5855.027152371853
1141,6415.49650670755
1142,337.956987021093
1143,7576.919221586004
1144,8178.00141474185
1145,716.4324218695617
1146,6483.999400661788
1147,4565.474809027662
1148,2387.212873419211
1149,4586.703816224843
1150,1593.8970975228217
1151,3336.6590673229634
1152,6552.072997009474
1153,4764.855561518734
1154,5559.200946775417
1155,5434.427938045303
1156,8205.942401116392
1157,3433.827981536126
1158,8129.620907818157
1159,799.8708713040747
1160,4277.330458726053
1161,3523.20116536872
1162,4515.80638705249
1163,8335.098205362665
1164,5123.994004879511
1165,9872.466462948367
1166,8614.607202751067
1167,1188.4674531302207
1168,3168.915355616677
1169,227.25501526886683
1170,7337.534213446073
1171,192.00804366837798
1172,8859.385148247924
1173,1933.4286484226216
1174,4138.362902804684
1175,620.3930600614805
1176,3112.5488725875625
1177,3895.149894928328
1178,522.3097354508011
1179,7675.506531778632
1180,7113.497195255859
1181,3578.8362412452357
1182,8351.92553154071
1183,774.2180234362262
1184,540.0640100767217
1185,3549.8029443727296
1186,9018.41332168395
1187,7564.677019106462
1188,6723.176785539304
1189,5627.357352457344
1190,8037.6553873448
1191,4122.266931881478
1192,306.8857978082484
1193,8024.042864453003
1194,1904.934342897321
1195,3876.588498360868
1196,3576.093472265096
1197,1233.6562593420342
1198,3507.843689720118
1199,1770.8687785091481
1200,6160.1383008488965
1201,6534.343577697814
1202,136.46552881622753
1203,4564.758523609917
1204,5540.526564867162
1205,8716.629944357835
1206,4960.313102344616
1207,804.5043690485231
1208,517.2387909601383
1209,8621.090829516437
1210,7907.294093349121
1211,8584.479311516114
1212,2622.42667584096
1213,6479.973607947307
1214,957.1804729550981
1215,8265.731117136213
1216,3336.1293642632386
1217,9551.472373193943
1218,4713.825655590471
1219,330.67696945904504
1220,9090.55877600589
1221,6255.321488137767
1222,2870.8128601186413
1223,368.0389375035842
1224,3766.8639673062453
1225,1568.6055976460877
1226,5482.803113458813
1227,1468.8367516218316
1228,1746.1427881811221
1229,9208.69485728258
1230,6401.200345146435
1231,2425.814117726208
1232,8788.962806324696
1233,6247.158298512584
1234,9455.993400800831
1235,4829.167944087076
1236,8879.008339780403
1237,6784.43807349386
1238,441.6855593342761
1239,2402.9049005859915
1240,2815.764049334011
1241,1700.1668338644927
1242,2381.869506246013
1243,2260.4014846400423
1244,8783.437492009087
1245,4628.987935430291
1246,8765.118313236591
1247,1379.978834577653
1248,5649.184865561083
1249,134.67678145623552
1250,9303.014098379872
1251,56.37114397734955
1252,3899.076485519639
1253,8015.859586891702
1254,9998.815592294843
1255,195.09740361318694
1256,8240.854838738103
1257,5100.87959495908
1258,381.82020539084704
1259,7771.19270902553
1260,1119.024125710223
1261,6114.741872824333
1262,7783.252161231047
1263,6735.909267280184
1264,3798.743247069636
1265,264.41636821160074
1266,4362.639678123877
1267,9136.944836857254
1268,3329.2336546782576
1269,2479.5871915323087
1270,1378.3083382268812
1271,5102.524550010476
1272,5333.482727437295
1273,730.4824240354912
1274,4077.5848601839616
1275,6586.814548864428
1276,9660.506851714608
1277,4315.411217190646
1278,4360.353368941353
1279,4711.339725685067
1280,2250.334912265638
1281,3948.376420144343
1282,6452.647259919571
1283,3970.5920905186254
1284,5813.757484333044
1285,8355.822879997544
1286,9979.675730755569
1287,8850.396836294676
1288,3717.966269131009
1289,217.2713431740758
1290,6116.045995026433
1291,4745.507082101075
1292,2370.171120485801
1293,403.04099105049283
1294,3215.7023897270133
1295,7980.713128356309
1296,9641.190068878395
1297,1066.6013907247773
1298,8776.394117814496
1299,487.1767121707815
1300,7134.758188756509
1301,267.95713363172547
1302,4210.4968228192965
1303,8702.308384812624
1304,3931.0814762828204
1305,9245.643176497426
1306,7131.951411119577
1307,6041.842807977467
1308,1613.7904800183167
1309,3404.9578364460963
1310,4110.9616427875535
1311,5902.048641324954
1312,9960.381602092926
1313,2837.097478049315
1314,5035.628908314976
1315,9334.479076287334
1316,3454.207937620084
1317,6286.047872723734
1318,7661.315386941904
1319,6302.697250151431
1320,7534.306798421237
1321,1956.9300023569658
1322,9573.376868488813
1323,1768.9780684900636
1324,5836.81176041597
1325,2960.4260906661652
1326,6344.230252613314
1327,2911.104153948655
1328,4312.133568145403
1329,6822.225482057551
1330,2690.687505540429
1331,7278.758824480682
1332,3468.7767277779203
1333,1321.560972206215
1334,6131.28716923026
1335,1657.580288590924
1336,4305.774463467016
